type,name,atrophy,behavior,cognitive,alertnesss,coordination,cranial_nerve,dysautonomia,EOMS,fatigue,gait,head,hyperkinesia,hyperreflexia,hypertonia,hypokinesia,hyporeflexia,hypotonia,neck,pain,seizure,sensory,skin,speech,sphincter,tremor,vision,weakness,misc
myopathy,Mitochondrial_myopathy_cerebellar_ataxia_pigmentary_retinopathy_syndrome,0,3,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,3,4
myopathy,Tako_Tsubo_cardiomyopathy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14
myopathy,TMEM70_related_mitochondrial_encephalo_cardio_myopathy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
myopathy,Tubular_aggregate_myopathy,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
myopathy,Tubular_renal_disease_cardiomyopathy_syndrome,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
myopathy,Typical_nemaline_myopathy,0,0,0,0,0,2,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3
myopathy,Vacuolar_myopathy_with_sarcoplasmic_reticulum_protein_aggregates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
myopathy,Vocal_cord_and_pharyngeal_distal_myopathy,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,5,0,0,0,2,1
myopathy,X_linked_centronuclear_myopathy,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
myopathy,X_linked_myotubular_myopathy_abnormal_genitalia_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
myopathy,Zebra_body_myopathy,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
myopathy,Acanthosis_nigricans_insulin_resistance_muscle_cramps_acral_enlargement_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
myopathy,Carnitine_palmitoyl_transferase_II_deficiency_myopathic_form,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
myopathy,Digital_extensor_muscle_aplasia_polyneuropathy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myopathy,Early_onset_progressive_diffuse_brain_atrophy_microcephaly_muscle_weakness_optic_atrophy_syndrome,2,0,2,1,1,0,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,1,1,3,0,2,1,4
myopathy,Glycogen_storage_disease_due_to_liver_and_muscle_phosphorylase_kinase_deficiency,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9
myopathy,Glycogen_storage_disease_due_to_muscle_glycogen_phosphorylase_deficiency,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
myopathy,Glycogen_storage_disease_due_to_muscle_phosphofructokinase_deficiency,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
myopathy,Hereditary_continuous_muscle_fiber_activity,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
myopathy,Mitochondrial_DNA_depletion_syndrome_encephalomyopathic_form_with_methylmalonic_aciduria,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
myopathy,Mitochondrial_DNA_depletion_syndrome_myopathic_form,2,0,2,0,0,3,0,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,5,4
myopathy,Monomelic_amyotrophy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
myopathy,Muscle_eye_brain_disease,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,1
myopathy,Muscle_eye_brain_disease_with_bilateral_multicystic_leucodystrophy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
myopathy,Neuralgic_amyotrophy,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
myopathy,Paramyotonia_congenita_of_Von_Eulenburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11
Parkinson,Adult_onset_dystonia_parkinsonism,0,3,1,0,1,0,0,2,0,0,0,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
Parkinson,Atypical_juvenile_parkinsonism,0,0,0,0,0,0,0,0,0,3,0,2,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0
Parkinson,Caribbean_parkinsonism,0,1,4,1,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Parkinson,Cyanide_induced_parkinsonism_dystonia,0,1,0,0,0,0,0,1,0,3,0,0,1,1,3,0,0,0,0,0,0,0,3,0,1,0,0,0
Parkinson,Dystonia_parkinsonism_hypermanganesemia_syndrome,0,0,0,0,0,0,0,0,0,1,0,3,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
Parkinson,Hemiparkinsonism_hemiatrophy_syndrome,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Parkinson,Hereditary_late_onset_Parkinson_disease,0,6,2,1,0,0,0,1,0,2,0,2,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,2
Parkinson,Infantile_dystonia_parkinsonism,0,1,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3
Parkinson,Multiple_system_atrophy_parkinsonian_type,0,2,0,1,0,0,1,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,3
Parkinson,Parkinsonian_pyramidal_syndrome,0,1,2,1,0,0,0,1,0,1,0,2,1,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0
Parkinson,Postencephalitic_parkinsonism,0,2,1,1,0,1,0,3,0,0,0,1,1,2,1,0,0,0,1,0,1,0,3,0,2,0,1,1
Parkinson,Progressive_supranuclear_palsy_parkinsonism_syndrome,0,2,2,0,0,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Parkinson,Rapid_onset_dystonia_parkinsonism,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1
Parkinson,X_linked_dystonia_parkinsonism,0,0,0,0,0,0,0,0,0,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
Parkinson,X_linked_parkinsonism_spasticity_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Parkinson,Young_onset_Parkinson_disease,0,8,3,2,0,0,0,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_10,1,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,2,0,0,1,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_12,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,1,2
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_13,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,3,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_19,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_29,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_3,1,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,1,1,0,0,0,1
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_31,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_36,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,2,1
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_38,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_4,1,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_42,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_73,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_8,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_9A,0,1,2,0,0,1,0,1,0,1,1,0,2,1,0,0,0,0,2,0,2,0,1,2,0,0,1,2
spastic_paraplegia,Autosomal_dominant_spastic_paraplegia_type_9B,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
spastic_paraplegia,Autosomal_recessive_complex_spastic_paraplegia_due_to_Kennedy_pathway_dysfunction,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_11,2,3,4,0,1,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_14,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_15,1,0,3,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,2,1
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_18,0,0,0,0,0,0,0,2,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_20,2,5,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,4,1,0,1,1,4
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_21,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_23,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_24,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_26,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_27,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_28,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_35,0,0,2,0,2,0,0,2,0,1,0,1,2,1,1,0,0,0,0,0,0,0,1,3,0,1,2,1
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_43,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_44,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_46,0,0,2,0,2,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_48,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_53,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_54,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_55,1,0,2,0,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,4,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_56,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_57,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_59,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_5A,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_60,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_62,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_63,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_66,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_67,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_74,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_75,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3,0,1
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_76,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_77,1,0,0,1,0,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,3
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_78,1,1,2,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spastic_paraplegia,Autosomal_recessive_spastic_paraplegia_type_9B,1,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,2,2,1,0,1,3
spastic_paraplegia,Autosomal_spastic_paraplegia_type_30,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spastic_paraplegia,Autosomal_spastic_paraplegia_type_58,2,0,1,0,2,0,0,1,0,3,0,3,3,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1
spastic_paraplegia,Autosomal_spastic_paraplegia_type_72,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
spastic_paraplegia,Kyphoscoliosis_lateral_tongue_atrophy_hereditary_spastic_paraplegia_syndrome,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spastic_paraplegia,Macrocephaly_spastic_paraplegia_dysmorphism_syndrome,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
spastic_paraplegia,MT_ATP6_related_mitochondrial_spastic_paraplegia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
spastic_paraplegia,Mutilating_hereditary_sensory_neuropathy_with_spastic_paraplegia,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spastic_paraplegia,Spastic_paraplegia_type_2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,1,1,0
spastic_paraplegia,Spastic_paraplegia_type_7,0,1,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2,1,0,2,2,0
spastic_paraplegia,Spastic_paraplegia_facial_cutaneous_lesions_syndrome,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
spastic_paraplegia,Spastic_paraplegia_nephritis_deafness_syndrome,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
spastic_paraplegia,Spastic_paraplegia_neuropathy_poikiloderma_syndrome,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
spastic_paraplegia,Spastic_paraplegia_optic_atrophy_neuropathy_syndrome,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0
spastic_paraplegia,Spastic_paraplegia_Paget_disease_of_bone_syndrome,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
spastic_paraplegia,Spastic_paraplegia_precocious_puberty_syndrome,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spastic_paraplegia,Spastic_paraplegia_severe_developmental_delay_epilepsy_syndrome,1,0,0,0,1,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,4
spastic_paraplegia,X_linked_complicated_spastic_paraplegia_type_1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
spastic_paraplegia,X_linked_spastic_paraplegia_type_16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
spastic_paraplegia,X_linked_spastic_paraplegia_type_34,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
